采集时间,整体路况代码,整体路况描述,平均车速(km/h),畅通率(%),拥堵率(%),阻塞率(%),道路名称,道路状态,速度(km/h),行驶方向,方向角度
2026-04-27 07:26:16,2,缓行,40.9,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:26:16,2,缓行,40.9,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:26:16,2,缓行,40.9,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026-04-27 07:28:16,2,缓行,40.9,80.00%,20.00%,0.00%,民族大道,缓行,25,从珞喻路到南湖大道,263
2026-04-27 07:28:16,2,缓行,40.9,80.00%,20.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026-04-27 07:28:16,2,缓行,40.9,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:28:16,2,缓行,40.9,80.00%,20.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026-04-27 07:28:16,2,缓行,40.9,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:28:16,2,缓行,40.9,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:28:16,2,缓行,40.9,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026-04-27 07:30:17,2,缓行,39.4,80.00%,20.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 07:30:17,2,缓行,39.4,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:30:17,2,缓行,39.4,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:30:17,2,缓行,39.4,80.00%,20.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:30:17,2,缓行,39.4,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:30:17,2,缓行,39.4,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:30:17,2,缓行,39.4,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026-04-27 07:32:18,2,缓行,40.4,80.00%,20.00%,0.00%,民族大道,缓行,25,从珞喻路到南湖大道,263
2026-04-27 07:32:18,2,缓行,40.4,80.00%,20.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026-04-27 07:32:18,2,缓行,40.4,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:32:18,2,缓行,40.4,80.00%,20.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:32:18,2,缓行,40.4,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:32:18,2,缓行,40.4,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:32:18,2,缓行,40.4,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026-04-27 07:34:19,2,缓行,39.9,80.00%,20.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026-04-27 07:34:19,2,缓行,39.9,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:34:19,2,缓行,39.9,80.00%,20.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026-04-27 07:34:19,2,缓行,39.9,80.00%,20.00%,0.00%,虎泉街,畅通,35,从民族大道到卓刀泉南路,160
2026-04-27 07:34:19,2,缓行,39.9,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026-04-27 07:34:19,2,缓行,39.9,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026-04-27 07:36:20,2,缓行,39.9,80.00%,20.00%,0.00%,珞喻路,畅通,45,从珞狮路到喻家湖路,341
2026-04-27 07:36:20,2,缓行,39.9,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:36:20,2,缓行,39.9,80.00%,20.00%,0.00%,虎泉街,畅通,35,从卓刀泉南路到民族大道,341
2026-04-27 07:36:20,2,缓行,39.9,80.00%,20.00%,0.00%,虎泉街,畅通,35,从民族大道到卓刀泉南路,160
2026-04-27 07:36:20,2,缓行,39.9,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026-04-27 07:36:20,2,缓行,39.9,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从团山路到珞喻路,243
2026-04-27 07:38:20,2,缓行,34.4,77.78%,22.22%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:38:20,2,缓行,34.4,77.78%,22.22%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:38:20,2,缓行,34.4,77.78%,22.22%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:38:20,2,缓行,34.4,77.78%,22.22%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:38:20,2,缓行,34.4,77.78%,22.22%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026-04-27 07:38:20,2,缓行,34.4,77.78%,22.22%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:40:21,2,缓行,34.4,77.78%,22.22%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:40:21,2,缓行,34.4,77.78%,22.22%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:40:21,2,缓行,34.4,77.78%,22.22%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:40:21,2,缓行,34.4,77.78%,22.22%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:40:21,2,缓行,34.4,77.78%,22.22%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026-04-27 07:40:21,2,缓行,34.4,77.78%,22.22%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:42:22,2,缓行,38.9,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:42:22,2,缓行,38.9,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:42:22,2,缓行,38.9,80.00%,20.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:42:22,2,缓行,38.9,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:42:22,2,缓行,38.9,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:42:22,2,缓行,38.9,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:44:22,2,缓行,38.4,80.00%,20.00%,0.00%,珞喻路,畅通,35,从珞狮路到喻家湖路,341
2026-04-27 07:44:22,2,缓行,38.4,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:44:22,2,缓行,38.4,80.00%,20.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:44:22,2,缓行,38.4,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:44:22,2,缓行,38.4,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:44:22,2,缓行,38.4,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:46:23,2,缓行,37.6,72.73%,27.27%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 07:46:23,2,缓行,37.6,72.73%,27.27%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:46:23,2,缓行,37.6,72.73%,27.27%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:46:23,2,缓行,37.6,72.73%,27.27%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:46:23,2,缓行,37.6,72.73%,27.27%,0.00%,虎泉街,畅通,25,从民族大道到卓刀泉南路,160
2026-04-27 07:46:23,2,缓行,37.6,72.73%,27.27%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:46:23,2,缓行,37.6,72.73%,27.27%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:48:23,2,缓行,37.6,72.73%,27.27%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 07:48:23,2,缓行,37.6,72.73%,27.27%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:48:23,2,缓行,37.6,72.73%,27.27%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:48:23,2,缓行,37.6,72.73%,27.27%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:48:23,2,缓行,37.6,72.73%,27.27%,0.00%,虎泉街,畅通,25,从民族大道到卓刀泉南路,160
2026-04-27 07:48:23,2,缓行,37.6,72.73%,27.27%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:48:23,2,缓行,37.6,72.73%,27.27%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:50:24,2,缓行,34.5,72.73%,27.27%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 07:50:24,2,缓行,34.5,72.73%,27.27%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:50:24,2,缓行,34.5,72.73%,27.27%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:50:24,2,缓行,34.5,72.73%,27.27%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:50:24,2,缓行,34.5,72.73%,27.27%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:50:24,2,缓行,34.5,72.73%,27.27%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026-04-27 07:50:24,2,缓行,34.5,72.73%,27.27%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:52:25,2,缓行,35.4,80.00%,20.00%,0.00%,民族大道,缓行,15,从珞喻路到南湖大道,263
2026-04-27 07:52:25,2,缓行,35.4,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:52:25,2,缓行,35.4,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:52:25,2,缓行,35.4,80.00%,20.00%,0.00%,虎泉街,畅通,25,从卓刀泉南路到民族大道,341
2026-04-27 07:52:25,2,缓行,35.4,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:52:25,2,缓行,35.4,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026-04-27 07:52:25,2,缓行,35.4,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:54:25,2,缓行,38.4,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:54:25,2,缓行,38.4,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:54:25,2,缓行,38.4,80.00%,20.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 07:54:25,2,缓行,38.4,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:54:25,2,缓行,38.4,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026-04-27 07:56:26,2,缓行,37.0,80.00%,20.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 07:56:26,2,缓行,37.0,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:56:26,2,缓行,37.0,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:56:26,2,缓行,37.0,80.00%,20.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 07:56:26,2,缓行,37.0,80.00%,20.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 07:56:26,2,缓行,37.0,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从珞喻路到喻家山北路,67
2026-04-27 07:56:26,2,缓行,37.0,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 07:58:27,2,缓行,36.0,80.00%,20.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 07:58:27,2,缓行,36.0,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 07:58:27,2,缓行,36.0,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 07:58:27,2,缓行,36.0,80.00%,20.00%,0.00%,虎泉街,畅通,25,从卓刀泉南路到民族大道,341
2026-04-27 07:58:27,2,缓行,36.0,80.00%,20.00%,0.00%,虎泉街,畅通,25,从民族大道到卓刀泉南路,160
2026-04-27 07:58:27,2,缓行,36.0,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 07:58:27,2,缓行,36.0,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:00:27,2,缓行,36.0,80.00%,20.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:00:27,2,缓行,36.0,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:00:27,2,缓行,36.0,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:00:27,2,缓行,36.0,80.00%,20.00%,0.00%,虎泉街,畅通,25,从卓刀泉南路到民族大道,341
2026-04-27 08:00:27,2,缓行,36.0,80.00%,20.00%,0.00%,虎泉街,畅通,25,从民族大道到卓刀泉南路,160
2026-04-27 08:00:27,2,缓行,36.0,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:00:27,2,缓行,36.0,80.00%,20.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:02:28,2,缓行,31.1,77.78%,22.22%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:02:28,2,缓行,31.1,77.78%,22.22%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:02:28,2,缓行,31.1,77.78%,22.22%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:02:28,2,缓行,31.1,77.78%,22.22%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 08:02:28,2,缓行,31.1,77.78%,22.22%,0.00%,虎泉街,畅通,25,从民族大道到卓刀泉南路,160
2026-04-27 08:02:28,2,缓行,31.1,77.78%,22.22%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:02:28,2,缓行,31.1,77.78%,22.22%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:04:28,2,缓行,31.1,77.78%,22.22%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:04:28,2,缓行,31.1,77.78%,22.22%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:04:28,2,缓行,31.1,77.78%,22.22%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:04:28,2,缓行,31.1,77.78%,22.22%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 08:04:28,2,缓行,31.1,77.78%,22.22%,0.00%,虎泉街,畅通,25,从民族大道到卓刀泉南路,160
2026-04-27 08:04:28,2,缓行,31.1,77.78%,22.22%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:04:28,2,缓行,31.1,77.78%,22.22%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:06:29,2,缓行,30.6,70.00%,30.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:06:29,2,缓行,30.6,70.00%,30.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:06:29,2,缓行,30.6,70.00%,30.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:06:29,2,缓行,30.6,70.00%,30.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 08:06:29,2,缓行,30.6,70.00%,30.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:06:29,2,缓行,30.6,70.00%,30.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:08:30,2,缓行,30.6,70.00%,30.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:08:30,2,缓行,30.6,70.00%,30.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:08:30,2,缓行,30.6,70.00%,30.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:08:30,2,缓行,30.6,70.00%,30.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 08:08:30,2,缓行,30.6,70.00%,30.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:08:30,2,缓行,30.6,70.00%,30.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:10:30,2,缓行,37.2,77.78%,22.22%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:10:30,2,缓行,37.2,77.78%,22.22%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:10:30,2,缓行,37.2,77.78%,22.22%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:10:30,2,缓行,37.2,77.78%,22.22%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:10:30,2,缓行,37.2,77.78%,22.22%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 08:10:30,2,缓行,37.2,77.78%,22.22%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:10:30,2,缓行,37.2,77.78%,22.22%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:12:31,2,缓行,39.4,70.00%,30.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:12:31,2,缓行,39.4,70.00%,30.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:12:31,2,缓行,39.4,70.00%,30.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:12:31,2,缓行,39.4,70.00%,30.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:12:31,2,缓行,39.4,70.00%,30.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:12:31,2,缓行,39.4,70.00%,30.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:14:32,2,缓行,39.4,70.00%,30.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:14:32,2,缓行,39.4,70.00%,30.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:14:32,2,缓行,39.4,70.00%,30.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:14:32,2,缓行,39.4,70.00%,30.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:14:32,2,缓行,39.4,70.00%,30.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:14:32,2,缓行,39.4,70.00%,30.00%,0.00%,鲁磨路,畅通,30,从团山路到珞喻路,243
2026-04-27 08:16:32,2,缓行,40.9,70.00%,30.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:16:32,2,缓行,40.9,70.00%,30.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:16:32,2,缓行,40.9,70.00%,30.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:16:32,2,缓行,40.9,70.00%,30.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:16:32,2,缓行,40.9,70.00%,30.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:18:33,2,缓行,41.4,80.00%,20.00%,0.00%,民族大道,缓行,20,从珞喻路到南湖大道,263
2026-04-27 08:18:33,2,缓行,41.4,80.00%,20.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:18:33,2,缓行,41.4,80.00%,20.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:18:33,2,缓行,41.4,80.00%,20.00%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:18:33,2,缓行,41.4,80.00%,20.00%,0.00%,虎泉街,畅通,25,从民族大道到卓刀泉南路,160
2026-04-27 08:18:33,2,缓行,41.4,80.00%,20.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:20:34,2,缓行,39.4,88.89%,11.11%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:20:34,2,缓行,39.4,88.89%,11.11%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:20:34,2,缓行,39.4,88.89%,11.11%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:20:34,2,缓行,39.4,88.89%,11.11%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 08:20:34,2,缓行,39.4,88.89%,11.11%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:22:34,2,缓行,40.4,81.82%,18.18%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:22:34,2,缓行,40.4,81.82%,18.18%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:22:34,2,缓行,40.4,81.82%,18.18%,0.00%,虎泉街,畅通,50,从雄楚大道到民族大道,2
2026-04-27 08:22:34,2,缓行,40.4,81.82%,18.18%,0.00%,虎泉街,畅通,25,从民族大道到卓刀泉南路,160
2026-04-27 08:22:34,2,缓行,40.4,81.82%,18.18%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:24:35,2,缓行,36.3,90.00%,10.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:24:35,2,缓行,36.3,90.00%,10.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:24:35,2,缓行,36.3,90.00%,10.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 08:24:35,2,缓行,36.3,90.00%,10.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
2026-04-27 08:24:35,2,缓行,36.3,90.00%,10.00%,0.00%,鲁磨路,畅通,35,从珞喻路到喻家山北路,67
2026-04-27 08:26:35,2,缓行,36.3,90.00%,10.00%,0.00%,珞喻路,畅通,40,从珞狮路到喻家湖路,341
2026-04-27 08:26:35,2,缓行,36.3,90.00%,10.00%,0.00%,民族大道,畅通,50,从雄楚大道到珞喻路,83
2026-04-27 08:26:35,2,缓行,36.3,90.00%,10.00%,0.00%,虎泉街,畅通,30,从卓刀泉南路到民族大道,341
2026-04-27 08:26:35,2,缓行,36.3,90.00%,10.00%,0.00%,虎泉街,畅通,30,从民族大道到卓刀泉南路,160
